SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,4,8,35,45,New Mexico,San Juan County,121663,121368,120866,120418,-295,-502,-448,344,1302,1287,439,1582,1659,-95,-280,-372,1,40,67,-209,-332,-108,-208,-292,-41,8,70,-35,1302,1292,1299,1304,10.74993601,10.66792659,13.06175021,13.75142985,-2.311814196,-3.083503258,0.330259171,0.555362146,-2.741151118,-0.895210623,-2.410891947,-0.339848477
50,4,8,35,47,New Mexico,San Miguel County,27203,27129,27167,26953,-74,38,-214,51,214,213,83,313,320,-32,-99,-107,0,9,27,-43,114,-123,-43,123,-96,1,14,-11,1058,1057,1066,1057,7.882716959,7.871396896,11.52939443,11.8255728,-3.646677472,-3.954175905,0.331516134,0.997782705,4.199204361,-4.545454545,4.530720495,-3.54767184
50,4,8,35,49,New Mexico,Santa Fe County,154823,155041,155404,155664,218,363,260,273,1081,1061,350,1555,1558,-77,-474,-497,11,198,480,299,599,328,310,797,808,-15,40,-51,2664,2667,2680,2685,6.964196557,6.821659573,10.01787756,10.01710237,-3.053681006,-3.195442797,1.275588269,3.086141937,3.85897663,2.108863657,5.134564899,5.195005594
50,4,8,35,51,New Mexico,Sierra County,11574,11563,11498,11436,-11,-65,-62,24,83,79,66,321,330,-42,-238,-251,0,4,10,35,175,174,35,179,184,-4,-6,5,172,172,172,172,7.19830016,6.889334612,27.83920905,28.77823319,-20.64090889,-21.88889858,0.346906032,0.872067673,15.17713889,15.1739775,15.52404492,16.04604517
50,4,8,35,53,New Mexico,Socorro County,16602,16558,16303,16115,-44,-255,-188,35,164,163,52,226,242,-17,-62,-79,0,2,7,-27,-195,-111,-27,-193,-104,0,0,-5,849,847,856,849,9.981436962,10.05614165,13.75490703,14.92997717,-3.773470071,-4.873835523,0.121724841,0.431858844,-11.868172,-6.848047381,-11.74644716,-6.416188537
50,4,8,35,55,New Mexico,Taos County,34488,34459,34700,34580,-29,241,-120,58,237,233,73,419,425,-15,-182,-192,1,1,14,-18,428,65,-17,429,79,3,-6,-7,233,233,233,233,6.853771743,6.726327945,12.11700574,12.26905312,-5.263233997,-5.542725173,0.028918868,0.404157044,12.37727555,1.876443418,12.40619442,2.280600462
50,4,8,35,57,New Mexico,Torrance County,15045,15054,15318,15454,9,264,136,30,147,145,34,189,193,-4,-42,-48,1,8,21,10,308,166,11,316,187,2,-10,-3,293,293,293,293,9.679968392,9.424151826,12.44567365,12.54387105,-2.765705255,-3.119719225,0.526801001,1.364877161,20.28183854,10.78902899,20.80863954,12.15390615
50,4,8,35,59,New Mexico,Union County,4083,4072,4097,3980,-11,25,-117,6,38,39,14,63,65,-8,-25,-26,0,2,3,-3,49,-92,-3,51,-89,0,-1,-2,444,444,444,444,9.303464316,9.657050885,15.42416452,16.09508481,-6.120700208,-6.438033923,0.489656017,0.742850068,11.99657241,-22.78073542,12.48622843,-22.03788535
50,4,8,35,61,New Mexico,Valencia County,76205,76369,77233,78080,164,864,847,191,750,731,187,891,905,4,-141,-174,6,75,181,147,925,848,153,1000,1029,7,5,-8,2002,2002,2000,2006,9.765497845,9.413249374,11.60141144,11.65388602,-1.835913595,-2.24063665,0.976549785,2.330777205,12.04411401,10.91988436,13.02066379,13.25066157
40,1,2,36,0,New York,New York,20201230,20108296,19857492,19677151,-92934,-250804,-180341,53083,205802,212145,72523,177143,176534,-19440,28659,35611,1343,28770,77923,-69544,-295820,-299557,-68201,-267050,-221634,-5293,-12413,5682,608773,580862,614550,614187,10.29890866,10.73210652,8.864732005,8.930597906,1.434176651,1.801508616,1.439731402,3.942011061,-14.80366157,-15.15415227,-13.36393017,-11.21214121
50,1,2,36,1,New York,Albany County,314838,313987,316301,315811,-851,2314,-490,740,2760,2852,844,2984,2997,-104,-224,-145,18,479,1254,-741,1989,-1499,-723,2468,-245,-24,70,-100,16731,16240,18595,18665,8.75790115,9.023717316,9.46868733,9.482496773,-0.71078618,-0.458779457,1.519940091,3.967651302,6.311400503,-4.742830384,7.831340594,-0.775179082
50,1,2,36,3,New York,Allegany County,46446,47320,46921,46694,874,-399,-227,125,446,459,126,531,519,-1,-85,-60,0,6,23,1025,-330,-183,1025,-324,-160,-150,10,-7,4502,5440,5238,5158,9.46509481,9.806120814,11.26898059,11.08796667,-1.803885782,-1.281845858,0.127333114,0.491374246,-7.003321272,-3.909629867,-6.875988158,-3.418255621
50,1,2,36,5,New York,Bronx County,1472656,1461125,1421089,1379946,-11531,-40036,-41143,4455,17555,18102,7137,12632,12483,-2682,4923,5619,294,4168,11085,-8449,-46890,-60368,-8155,-42722,-49283,-694,-2237,2521,52842,51161,51382,51887,12.18160761,12.92522228,8.765483757,8.913133895,3.416123855,4.012088389,2.89222105,7.914931445,-32.53748681,-43.10406689,-29.64526576,-35.18913544
50,1,2,36,7,New York,Broome County,198675,198126,198703,197117,-549,577,-1586,422,1753,1806,571,2299,2323,-149,-546,-517,6,191,486,-404,874,-1549,-398,1065,-1063,-2,58,-6,11711,11541,12863,12704,8.835039778,9.125360012,11.58685479,11.73765853,-2.751815014,-2.61229852,0.962631259,2.455661664,4.404920003,-7.826789955,5.367551263,-5.371128291
50,1,2,36,9,New York,Cattaraugus County,77041,76992,76650,76439,-49,-342,-211,216,798,826,208,913,914,8,-115,-88,0,5,16,-56,-276,-100,-56,-271,-84,-1,44,-39,2744,2738,2747,2759,10.38778459,10.79110844,11.88477109,11.94076648,-1.496986501,-1.149658042,0.06508637,0.209028735,-3.592767603,-1.306429593,-3.527681233,-1.097400858
50,1,2,36,11,New York,Cayuga County,76251,76198,75791,74998,-53,-407,-793,182,681,707,213,864,860,-31,-183,-153,0,11,40,-38,-269,-683,-38,-258,-643,16,34,3,3637,3688,3492,3253,8.961174822,9.377341849,11.36924383,11.4066676,-2.408069005,-2.029325747,0.144747317,0.530542679,-3.539729849,-9.059016241,-3.394982532,-8.528473562
50,1,2,36,13,New York,Chautauqua County,127675,127578,126785,126027,-97,-793,-758,320,1213,1256,340,1525,1533,-20,-312,-277,1,25,98,-90,-557,-543,-89,-532,-445,12,51,-36,5029,5028,4659,4763,9.537550666,9.936237204,11.99073765,12.12758888,-2.453186981,-2.191351676,0.19656947,0.775279654,-4.379567783,-4.295682167,-4.182998313,-3.520402513
50,1,2,36,15,New York,Chemung County,84152,83945,82830,81426,-207,-1115,-1404,204,785,815,240,1088,1097,-36,-303,-282,0,17,50,-171,-833,-1214,-171,-816,-1164,0,4,42,3849,3815,3429,2856,9.413880977,9.923533996,13.04751911,13.35719852,-3.633638135,-3.433664524,0.203867486,0.608805767,-9.989506821,-14.78180401,-9.785639334,-14.17299825
50,1,2,36,17,New York,Chenango County,47216,47067,46637,46458,-149,-430,-179,117,421,432,157,598,592,-40,-177,-160,0,0,-1,-103,-267,9,-103,-267,8,-6,14,-27,830,805,830,828,8.985742338,9.280842151,12.763596,12.7181911,-3.777853667,-3.437348945,0,-0.021483431,-5.698796209,0.193350878,-5.698796209,0.171867447
50,1,2,36,19,New York,Clinton County,79839,79761,79996,78753,-78,235,-1243,150,627,649,183,770,766,-33,-143,-117,0,24,75,-60,311,-1261,-60,335,-1186,15,43,60,5623,5604,5834,4943,7.849421309,8.176429458,9.639640204,9.650454491,-1.790218895,-1.474025033,0.300456318,0.944887842,3.893413121,-15.88671425,4.193869439,-14.94182641
50,1,2,36,21,New York,Columbia County,61567,61403,62039,61286,-164,636,-753,113,447,460,199,645,640,-86,-198,-180,0,23,63,-82,821,-641,-82,844,-578,4,-10,5,1756,1619,1785,1797,7.242267624,7.459963511,10.45025194,10.37907967,-3.207984317,-2.919116156,0.372644643,1.021690655,13.30179356,-10.39529698,13.6744382,-9.373606325
50,1,2,36,23,New York,Cortland County,46814,46750,46489,46126,-64,-261,-363,133,445,457,120,514,502,13,-69,-45,1,5,27,-82,-227,-337,-81,-222,-310,4,30,-8,3860,3827,3914,3914,9.545361919,9.868811748,11.02542927,10.84057658,-1.480067354,-0.971764833,0.107251258,0.5830589,-4.869207091,-7.27743886,-4.761955834,-6.69437996
50,1,2,36,25,New York,Delaware County,44302,44221,44753,44740,-81,532,-13,105,351,364,138,569,561,-33,-218,-197,0,9,21,-51,764,175,-51,773,196,3,-23,-12,2088,2079,2271,2281,7.889945377,8.134714447,12.79025333,12.53729342,-4.900307955,-4.402578973,0.202306292,0.469310449,17.17355632,3.910920407,17.37586261,4.380230856
50,1,2,36,27,New York,Dutchess County,295897,295398,298039,297545,-499,2641,-494,664,2529,2607,803,2767,2784,-139,-238,-177,0,209,494,-364,2617,-706,-364,2826,-212,4,53,-105,17359,17002,17634,17642,8.52322993,8.754432624,9.325336978,9.348807221,-0.802107048,-0.594374597,0.704371315,1.658875994,8.819807326,-2.370782291,9.524178641,-0.711906297
50,1,2,36,29,New York,Erie County,954244,952598,954350,950312,-1646,1752,-4038,2398,9311,9588,3048,10560,10617,-650,-1249,-1029,55,879,2341,-1163,1516,-5153,-1108,2395,-2812,112,606,-197,27290,26471,28933,28445,9.765342317,10.06792806,11.07528889,11.14843474,-1.309946574,-1.080506673,0.921891945,2.458178932,1.589975186,-5.410933803,2.51186713,-2.952754872
50,1,2,36,31,New York,Essex County,37362,37326,37292,36910,-36,-34,-382,63,264,270,121,456,455,-58,-192,-185,0,14,33,19,133,-220,19,147,-187,3,11,-10,1783,1781,1749,1754,7.076040634,7.277431875,12.222252,12.26382038,-5.14621137,-4.986388507,0.375244579,0.889463896,3.564823501,-5.929759306,3.94006808,-5.04029541
50,1,2,36,33,New York,Franklin County,47556,47565,47040,46373,9,-525,-667,122,441,449,112,466,462,10,-25,-13,0,7,23,-14,-498,-708,-14,-491,-685,13,-9,31,3947,3939,3264,2802,9.322974473,9.613222999,9.851487765,9.89155685,-0.528513292,-0.278333851,0.147983722,0.492436813,-10.52798478,-15.15848972,-10.38000106,-14.6660529
50,1,2,36,35,New York,Fulton County,53322,53132,53055,52669,-190,-77,-386,107,418,429,179,643,642,-72,-225,-213,0,6,14,-114,109,-170,-114,115,-156,-4,33,-17,1512,1482,1416,1285,7.872903463,8.11547047,12.11071035,12.14482994,-4.237806888,-4.029359464,0.113008184,0.264840528,2.052982003,-3.215920699,2.165990187,-2.951080171
50,1,2,36,37,New York,Genesee County,58394,58313,57988,57535,-81,-325,-453,157,543,558,155,710,709,2,-167,-151,0,5,16,-86,-198,-309,-86,-193,-293,3,35,-9,2050,2033,1984,2003,9.337838884,9.660413944,12.20969725,12.27461198,-2.871858368,-2.614198038,0.085983784,0.277001117,-3.404957825,-5.349584066,-3.318974041,-5.072582949
50,1,2,36,39,New York,Greene County,47933,47912,48493,48061,-21,581,-432,110,395,410,132,529,526,-22,-134,-116,0,7,25,-1,721,-331,-1,728,-306,2,-13,-10,3123,3086,2887,2834,8.194595716,8.492656959,10.97453452,10.89545746,-2.7799388,-2.402800505,0.145220684,0.517844937,14.95773041,-6.856266959,15.10295109,-6.338422023
50,1,2,36,41,New York,Hamilton County,5102,5073,5114,5118,-29,41,4,8,22,22,24,71,71,-16,-49,-49,0,0,-1,-11,93,51,-11,93,50,-2,-3,3,116,116,118,116,4.319230392,4.300234558,13.93933445,13.87802971,-9.620104054,-9.577795152,0,-0.195465207,18.25856484,9.968725567,18.25856484,9.77326036
50,1,2,36,43,New York,Herkimer County,60143,60024,60082,59822,-119,58,-260,138,587,611,174,682,689,-36,-95,-78,0,5,19,-84,111,-183,-84,116,-164,1,37,-18,1307,1279,1287,1303,9.774699016,10.19148652,11.35663497,11.49252736,-1.581935957,-1.301040833,0.083259787,0.316920203,1.848367276,-3.052441954,1.931627063,-2.735521751
50,1,2,36,45,New York,Jefferson County,116723,116273,117680,116637,-450,1407,-1043,492,1761,1813,229,930,941,263,831,872,6,20,188,-674,552,-2126,-668,572,-1938,-45,4,23,6878,6878,7701,7502,15.05430578,15.47476282,7.950314807,8.031854283,7.103990973,7.442908538,0.170974512,1.604663768,4.718896531,-18.14635729,4.889871043,-16.54169352
50,1,2,36,47,New York,Kings County,2736075,2719044,2637486,2590516,-17031,-81558,-46970,8415,33859,34912,11098,19791,19604,-2683,14068,15308,255,5078,13945,-13870,-95837,-77746,-13615,-90759,-63801,-733,-4867,1523,45978,42919,44027,46034,12.64213959,13.35577148,7.389485357,7.499614576,5.252654237,5.856156903,1.89600357,5.334733996,-35.78324027,-29.74214623,-33.8872367,-24.40741224
50,1,2,36,49,New York,Lewis County,26580,26551,26745,26699,-29,194,-46,68,277,284,61,216,216,7,61,68,0,3,7,-36,116,-112,-36,119,-105,0,14,-9,275,275,276,276,10.39477634,10.62794701,8.105673972,8.083227303,2.289102372,2.544719707,0.112578805,0.26195644,4.353047133,-4.191303046,4.465625938,-3.929346606
50,1,2,36,51,New York,Livingston County,61842,61728,61629,61516,-114,-99,-113,142,497,512,136,567,569,6,-70,-57,0,23,69,-117,-85,-94,-117,-62,-25,-3,33,-31,4577,4550,4381,4450,8.057913211,8.315400544,9.192830565,9.241138495,-1.134917354,-0.925737951,0.372901416,1.120630151,-1.378113929,-1.526655569,-1.005212513,-0.406025417
50,1,2,36,53,New York,Madison County,68012,67927,67397,67097,-85,-530,-300,146,544,564,156,709,708,-10,-165,-144,0,11,45,-79,-399,-184,-79,-388,-139,4,23,-17,4915,4907,4595,4602,8.039963347,8.386991241,10.47855517,10.52835071,-2.438591824,-2.141359466,0.162572788,0.669174833,-5.896958411,-2.73618154,-5.734385623,-2.067006707
50,1,2,36,55,New York,Monroe County,759444,757790,756547,752035,-1654,-1243,-4512,1927,7402,7629,1985,7465,7501,-58,-63,128,32,759,1956,-1589,-2430,-6533,-1557,-1671,-4577,-39,491,-63,27671,26611,27476,27232,9.775895326,10.11413367,9.859100055,9.944437889,-0.083204729,0.169695781,1.00241888,2.593163646,-3.209325269,-8.661113549,-2.206906389,-6.067949903
50,1,2,36,57,New York,Montgomery County,49526,49485,49611,49623,-41,126,12,160,624,640,141,645,636,19,-21,4,0,9,41,-64,112,-7,-64,121,34,4,26,-26,1203,1200,1153,1165,12.59384839,12.89880485,13.01767983,12.81818732,-0.423831436,0.08061753,0.181642044,0.826329685,2.260434326,-0.141080678,2.44207637,0.685249007
50,1,2,36,59,New York,Nassau County,1395777,1390559,1391112,1383726,-5218,553,-7386,3327,13079,13479,5578,12098,12002,-2251,981,1477,54,1079,3009,-2909,-2372,-11915,-2855,-1293,-8906,-112,865,43,21737,20235,21597,22271,9.40370015,9.71516175,8.698368714,8.650595098,0.705331436,1.064566652,0.77579268,2.168775258,-1.70544971,-8.587888734,-0.92965703,-6.419113476
50,1,2,36,61,New York,New York County,1694250,1677306,1578801,1596273,-16944,-98505,17472,3865,14508,14918,5549,11718,11626,-1684,2790,3292,193,3978,10947,-13669,-98566,2908,-13476,-94588,13855,-1784,-6707,325,77568,69016,77796,77293,8.911255066,9.396946339,7.197552169,7.323293882,1.713702897,2.073652457,2.443408647,6.895587315,-60.54223648,1.83176833,-58.09882783,8.727355646
50,1,2,36,63,New York,Niagara County,212650,212125,211891,210880,-525,-234,-1011,499,1938,1997,748,2666,2699,-249,-728,-702,0,64,176,-290,274,-394,-290,338,-218,14,156,-91,3904,3764,3834,3901,9.141164484,9.447194817,12.57499717,12.76814162,-3.433832686,-3.320946801,0.301875401,0.832602047,1.29240406,-1.863893219,1.594279461,-1.031291172
50,1,2,36,65,New York,Oneida County,232111,231575,229942,228846,-536,-1633,-1096,656,2351,2422,780,2818,2850,-124,-467,-428,3,207,509,-413,-1444,-1105,-410,-1237,-596,-2,71,-72,11970,11728,11205,11411,10.18814042,10.55825349,12.21190119,12.42403899,-2.023760772,-1.865785504,0.897041712,2.21888977,-6.257624313,-4.817039678,-5.3605826,-2.598149908
50,1,2,36,67,New York,Onondaga County,476511,474316,472094,468249,-2195,-2222,-3845,1226,4777,4925,1275,4898,4957,-49,-121,-32,4,507,1334,-1932,-2784,-5182,-1928,-2277,-3848,-218,176,35,19880,18347,17889,17749,10.09499054,10.47490118,10.35069367,10.54296145,-0.255703131,-0.068060272,1.071417251,2.837262573,-5.883285257,-11.02151024,-4.811868006,-8.184247663
50,1,2,36,69,New York,Ontario County,112459,112327,112660,112707,-132,333,47,234,926,959,286,1077,1069,-52,-151,-110,0,40,101,-86,372,118,-86,412,219,6,72,-62,3998,3822,3791,3790,8.231586714,8.510562771,9.573886491,9.486748282,-1.342299777,-0.976185511,0.3555761,0.896315787,3.30685773,1.047180821,3.66243383,1.943496608
50,1,2,36,71,New York,Orange County,401324,401088,404997,405941,-236,3909,944,1313,5135,5311,1148,3155,3157,165,1980,2154,3,249,640,-420,1437,-1796,-417,1686,-1156,16,243,-54,13746,13654,13649,13749,12.74059187,13.09841196,7.82795859,7.786045296,4.912633283,5.312366667,0.617800852,1.578419065,3.565380822,-4.429438502,4.183181674,-2.851019437
50,1,2,36,73,New York,Orleans County,40355,40225,39711,39318,-130,-514,-393,100,381,393,144,473,473,-44,-92,-80,0,10,32,-85,-421,-346,-85,-411,-314,-1,-11,1,2130,2104,1597,1460,9.532626101,9.94571613,11.83446757,11.97028939,-2.301841473,-2.024573258,0.25020016,0.809829303,-10.53342674,-8.75627934,-10.28322658,-7.946450037
50,1,2,36,75,New York,Oswego County,117533,117440,118124,118287,-93,684,163,293,1138,1177,254,1140,1131,39,-2,46,0,28,73,-143,615,114,-143,643,187,11,43,-70,4724,4711,5104,5143,9.66191778,9.957235492,9.678898304,9.568082703,-0.016980523,0.389152789,0.237727327,0.617568557,5.221510927,0.964422129,5.459238254,1.581990686
50,1,2,36,77,New York,Otsego County,58529,58377,60758,60636,-152,2381,-122,121,459,474,166,661,652,-45,-202,-178,0,12,33,-108,2735,59,-108,2747,92,1,-164,-36,5823,5814,8268,8295,7.705544131,7.809282172,11.09665506,10.74188181,-3.391110925,-2.932599634,0.201452134,0.543684202,45.91429891,0.972041452,46.11575104,1.515725654
50,1,2,36,79,New York,Putnam County,97682,97632,98176,98045,-50,544,-131,215,822,850,293,806,809,-78,16,41,0,37,86,10,445,-225,10,482,-139,18,46,-33,2323,2325,2372,2327,8.395979735,8.663700623,8.232554339,8.245804476,0.163425396,0.417896148,0.377921229,0.876562651,4.545268835,-2.293332518,4.923190064,-1.416769867
50,1,2,36,81,New York,Queens County,2405464,2388586,2328141,2278029,-16878,-60445,-50112,6260,24233,24973,10705,18090,17897,-4445,6143,7076,232,6388,17266,-11890,-69756,-76710,-11658,-63368,-59444,-775,-3220,2256,35116,33394,33809,34486,10.2753456,10.84328195,7.67057326,7.770881231,2.604772335,3.072400715,2.708657932,7.496900896,-29.57813755,-33.30749842,-26.86947962,-25.81059752
50,1,2,36,83,New York,Rensselaer County,161138,160900,160740,159853,-238,-160,-887,394,1544,1589,407,1589,1609,-13,-45,-20,0,129,345,-242,-360,-1172,-242,-231,-827,17,116,-40,6959,6893,6904,6839,9.600795921,9.912880194,9.880611864,10.03764898,-0.279815943,-0.124768788,0.802139037,2.15226159,-2.238527546,-7.311450967,-1.436388509,-5.159189377
50,1,2,36,85,New York,Richmond County,495749,494586,493484,491133,-1163,-1102,-2351,1307,4882,5034,1918,4295,4271,-611,587,763,7,385,1064,-619,-2309,-4115,-612,-1924,-3051,60,235,-63,7314,7015,7043,7217,9.881890959,10.22529572,8.693716032,8.675454517,1.188174927,1.549841207,0.779297013,2.161246454,-4.673757932,-8.358580037,-3.894460919,-6.197333582
50,1,2,36,87,New York,Rockland County,338329,337394,339256,339022,-935,1862,-234,1391,5626,5810,1323,2673,2631,68,2953,3179,5,396,928,-940,-1578,-4487,-935,-1182,-3559,-68,91,146,6479,6251,6357,6411,16.62898101,17.1316186,7.900687209,7.757880987,8.7282938,9.373737612,1.170472179,2.736341146,-4.66415429,-13.23056328,-3.49368211,-10.49422213
50,1,2,36,89,New York,St. Lawrence County,108502,108554,108410,107733,52,-144,-677,269,970,1001,241,1078,1085,28,-108,-84,0,45,110,6,-150,-698,6,-105,-588,18,69,-5,10888,11012,10781,10399,8.941575561,9.262386476,9.937132428,10.03964968,-0.995556867,-0.777263201,0.414815361,1.017844668,-1.38271787,-6.458687073,-0.967902509,-5.440842405
50,1,2,36,91,New York,Saratoga County,235499,235794,237962,238797,295,2168,835,503,1924,1987,483,1990,1998,20,-66,-11,0,101,261,220,2076,728,220,2177,989,55,57,-143,3949,3941,3819,3744,8.122324572,8.335448308,8.400949012,8.381593216,-0.27862444,-0.046144908,0.426379824,1.094892808,8.7640051,3.053953885,9.190384924,4.148846692
50,1,2,36,93,New York,Schenectady County,158058,159315,160214,160093,1257,899,-121,450,1773,1824,457,1645,1655,-7,128,169,1,134,329,1456,564,-551,1457,698,-222,-193,73,-68,4584,5958,6340,6346,11.09758426,11.38907361,10.29640502,10.33383598,0.801179236,1.055237631,0.838734512,2.054279176,3.530196007,-3.440449319,4.36893052,-1.386170143
50,1,2,36,95,New York,Schoharie County,29718,29752,30152,30063,34,400,-89,56,240,247,61,317,315,-5,-77,-68,0,1,4,35,487,-9,35,488,-5,4,-11,-16,1191,1190,1359,1357,8.012820513,8.203935896,10.58360043,10.46250934,-2.570779915,-2.258573445,0.033386752,0.132857262,16.25934829,-0.298928838,16.29273504,-0.166071577
50,1,2,36,97,New York,Schuyler County,17894,17863,17800,17650,-31,-63,-150,37,159,163,49,215,214,-12,-56,-51,0,0,1,-19,-17,-96,-19,-17,-95,0,10,-4,247,249,237,213,8.916804531,9.196050776,12.0573143,12.07334274,-3.140509772,-2.877291961,0,0.056417489,-0.953369038,-5.416078984,-0.953369038,-5.359661495
50,1,2,36,99,New York,Seneca County,33811,33747,33576,32882,-64,-171,-694,89,339,349,86,377,375,3,-38,-26,1,5,18,-67,-154,-728,-66,-149,-710,-1,16,42,2134,2120,1972,1498,10.07085246,10.502874,11.19973857,11.28532306,-1.128886116,-0.782449066,0.148537647,0.541695507,-4.574959523,-21.90857384,-4.426421877,-21.36687833
50,1,2,36,101,New York,Steuben County,93577,93314,93105,92599,-263,-209,-506,235,910,941,270,1118,1121,-35,-208,-180,0,43,94,-215,-99,-390,-215,-56,-296,-13,55,-30,1465,1368,1481,1454,9.762953347,10.13440744,11.99448554,12.07297635,-2.231532194,-1.938568905,0.461326367,1.012363762,-1.062123496,-4.200232628,-0.600797129,-3.187868867
50,1,2,36,103,New York,Suffolk County,1525936,1521950,1533118,1525465,-3986,11168,-7653,3897,14538,14960,5747,13793,13761,-1850,745,1199,84,1179,3273,-2320,8676,-12128,-2236,9855,-8855,100,568,3,29808,28735,34638,34785,9.517300433,9.78230769,9.029586248,8.9982845,0.487714185,0.78402319,0.771832247,2.140206756,5.679742644,-7.930469763,6.451574891,-5.790263007
50,1,2,36,105,New York,Sullivan County,78617,78605,79694,79658,-12,1089,-36,206,847,878,262,845,832,-56,2,46,2,47,127,32,1064,-167,34,1111,-40,10,-24,-42,4448,4418,4245,4296,10.70126785,11.0196295,10.67599922,10.44229128,0.025268637,0.57733822,0.593812974,1.59395552,13.44291499,-2.095988754,14.03672796,-0.502033235
50,1,2,36,107,New York,Tioga County,48461,48352,48087,47772,-109,-265,-315,118,432,448,140,548,547,-22,-116,-99,0,-2,-2,-83,-172,-200,-83,-174,-202,-4,25,-14,640,595,675,652,8.959031097,9.34706183,11.36469686,11.41259558,-2.405665758,-2.065533753,-0.041476996,-0.041727955,-3.567021641,-4.17279546,-3.608498636,-4.214523415
50,1,2,36,109,New York,Tompkins County,105744,99784,106044,104777,-5960,6260,-1267,176,656,676,146,681,674,30,-25,2,5,184,501,-4966,6528,-1829,-4961,6712,-1328,-1029,-427,59,14491,8790,15051,14896,6.374254232,6.413023371,6.617175506,6.394049929,-0.242921274,0.018973442,1.787900577,4.752847202,63.43160309,-17.35121264,65.21950366,-12.59836544
50,1,2,36,111,New York,Ulster County,181856,181627,183704,182319,-229,2077,-1385,360,1459,1497,523,1871,1874,-163,-412,-377,0,86,224,-100,2443,-1180,-100,2529,-956,34,-40,-52,11377,11268,11783,11835,7.987277291,8.179813837,10.24276615,10.23979367,-2.255488858,-2.059979837,0.470805927,1.2239668,13.37417301,-6.447682249,13.84497894,-5.22371545
50,1,2,36,113,New York,Warren County,65737,65618,65773,65599,-119,155,-174,104,481,498,196,754,753,-92,-273,-255,0,10,30,-37,394,86,-37,404,116,10,24,-35,1069,1041,1102,1119,7.321658257,7.581524221,11.47719402,11.46363,-4.155535767,-3.882105776,0.152217427,0.456718327,5.997366639,1.309259203,6.149584066,1.76597753
50,1,2,36,115,New York,Washington County,61302,61202,60975,60841,-100,-227,-134,141,531,546,166,720,721,-25,-189,-175,0,5,15,-79,-83,57,-79,-78,72,4,40,-31,3020,3022,2841,2683,8.692307063,8.96433966,11.78617907,11.83752545,-3.093872005,-2.873185788,0.081848466,0.246273068,-1.358684531,0.935837657,-1.276836066,1.182110724
50,1,2,36,117,New York,Wayne County,91286,91193,91201,91125,-93,8,-76,232,884,913,221,929,938,11,-45,-25,0,7,21,-115,-18,-27,-115,-11,-6,11,64,-45,1196,1196,1192,1192,9.693301315,10.01502803,10.1867386,10.28926209,-0.493437284,-0.274234064,0.076756911,0.230356614,-0.197374914,-0.296172789,-0.120618003,-0.065816175
50,1,2,36,119,New York,Westchester County,1004445,1001431,999607,990427,-3014,-1824,-9180,2455,9463,9762,3693,8222,8180,-1238,1241,1582,81,1411,3900,-1881,-4973,-14981,-1800,-3562,-11081,24,497,319,24447,23820,25529,25918,9.458091251,9.810887653,8.217734996,8.220965069,1.240356255,1.589922584,1.410268071,3.919531023,-4.970420352,-15.05602417,-3.560152281,-11.13649315
50,1,2,36,121,New York,Wyoming County,40531,40427,40017,39666,-104,-410,-351,87,329,340,111,443,443,-24,-114,-103,0,6,13,-79,-306,-256,-79,-300,-243,-1,4,-5,3648,3651,3139,3053,8.179603202,8.533815243,11.01387301,11.11905927,-2.834269803,-2.585244029,0.149172095,0.326292936,-7.607776839,-6.425460889,-7.458604744,-6.099167953
50,1,2,36,123,New York,Yates County,24768,24720,24634,24451,-48,-86,-183,68,312,321,67,301,298,1,11,23,0,1,9,-47,-111,-215,-47,-110,-206,-2,13,0,1314,1301,1231,1152,12.64335211,13.07935214,12.1975929,12.1422023,0.445759209,0.937149842,0.040523565,0.366710808,-4.498115654,-8.760313741,-4.45759209,-8.393602934
40,3,5,37,0,North Carolina,North Carolina,10439414,10449445,10565885,10698973,10031,116440,133088,28675,116827,122179,25879,115142,115720,2796,1685,6459,674,9927,26430,7614,104457,99796,8288,114384,126226,-1053,371,403,285526,270353,279889,281244,11.11826462,11.49116538,10.95790549,10.88368425,0.160359128,0.607481132,0.944738912,2.485791347,9.941028763,9.386002013,10.88576768,11.87179336
